taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus
7422186	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus kamchatkensis Kublanov et al., 2009	Kublanov et al., 2009	Desulfurococcus kamchatkensis	Desulfurococcus	kamchatkensis		species			accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus
7718416	7ddf754f-d193-4cc9-b351-99906754a03b	1000044			Acidianus sulfidivorans Plumb et al., 2007	Plumb et al., 2007	Acidianus sulfidivorans	Acidianus	sulfidivorans		species		Int. J. Syst. Evol. Microbiol. 57::1423	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
1000218	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum tebenquichense Lizama et al., 2002	Lizama et al., 2002	Halorubrum tebenquichense	Halorubrum	tebenquichense		species		Int. J. Syst. Evol. Microbiol. 52::154	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000232	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum ezzemoulense Kharroub et al., 2006	Kharroub et al., 2006	Halorubrum ezzemoulense	Halorubrum	ezzemoulense		species		Int. J. Syst. Evol. Microbiol. 56::1585	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7622349	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum aquaticum Gutíerrez et al., 2011	Gutíerrez et al., 2011	Halorubrum aquaticum	Halorubrum	aquaticum		species		Int. J. Syst. Evol. Microbiol. 61::1147	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000025	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus amylolyticus Bonch-Osmolovskaya et al., 2001	Bonch-Osmolovskaya et al., 2001	Desulfurococcus amylolyticus	Desulfurococcus	amylolyticus		species		Int. J. Syst. Evol. Microbiol. 51::1619	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus
1000146	7ddf754f-d193-4cc9-b351-99906754a03b	1000145		1000147	Methanothermococcus thermolithotrophicus (Huber et al., 1984) Whitman, 2002	Whitman, 2002 (Huber et al., 1984)	Methanothermococcus thermolithotrophicus	Methanothermococcus	thermolithotrophicus		species		Int. J. Syst. Evol. Microbiol. 52::687	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus
8043012	52a423d2-0486-4e77-bcee-6350d708d6ff	7463057			Natribaculum longum Liu et al., 2015	Liu et al., 2015	Natribaculum longum	Natribaculum	longum		species		Int. J. Syst. Evol. Microbiol. 65::608	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natribaculum
9600103	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus salinus Xu et al., 2017	Xu et al., 2017	Halorussus salinus	Halorussus	salinus		species		Int. J. Syst. Evol. Microbiol. 67::529	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus
8794551	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum halodurans Corral et al., 2016	Corral et al., 2016	Halorubrum halodurans	Halorubrum	halodurans		species		Int. J. Syst. Evol. Microbiol. 66::441	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8010458	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum luteum Hu et al., 2008	Hu et al., 2008	Halorubrum luteum	Halorubrum	luteum		species		Int. J. Syst. Evol. Microbiol. 58::1707	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7966271	52a423d2-0486-4e77-bcee-6350d708d6ff	7463057			Natribaculum breve Liu et al., 2015	Liu et al., 2015	Natribaculum breve	Natribaculum	breve		species		Int. J. Syst. Evol. Microbiol. 65::607	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Natribaculum
8286373	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum kocurii Gutiérrez et al., 2008	Gutiérrez et al., 2008	Halorubrum kocurii	Halorubrum	kocurii		species		Int. J. Syst. Evol. Microbiol. 58::2034	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000224	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum lipolyticum Cui et al., 2006	Cui et al., 2006	Halorubrum lipolyticum	Halorubrum	lipolyticum		species		Int. J. Syst. Evol. Microbiol. 56::1632	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
5900487	2d59e5db-57ad-41ff-97d6-11f5fb264527	5900486			Geogemma pacifica Kashefi, Holmes & Lovley, 2006	Kashefi, Holmes & Lovley, 2006	Geogemma pacifica	Geogemma	pacifica		species		Kashefi, K., Holmes, D.E., and Lovley, D.R. "Geogemma pacifica sp. nov., a hyperthermophilic, chemolithoautotrophic, Fe(III)-reducing archaeon isolated from the 'Godzilla' hydrothermal vent in the Northeast Pacific Ocean."	accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Geogemma
1000023	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus mobilis Zillig & Stetter, 1983	Zillig & Stetter, 1983	Desulfurococcus mobilis	Desulfurococcus	mobilis		species			accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus
8812842	52a423d2-0486-4e77-bcee-6350d708d6ff	1000357			Methanosalsum natronophilum Sorokin et al., 2015	Sorokin et al., 2015	Methanosalsum natronophilum	Methanosalsum	natronophilum		species		Int. J. Syst. Evol. Microbiol. 65::3744	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum
9367877	52a423d2-0486-4e77-bcee-6350d708d6ff	1000187			Halobaculum roseum Chen et al., 2017	Chen et al., 2017	Halobaculum roseum	Halobaculum	roseum		species		Int. J. Syst. Evol. Microbiol. 67::822	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobaculum
8780264	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus amylolyticus Yuan et al., 2015	Yuan et al., 2015	Halorussus amylolyticus	Halorussus	amylolyticus		species		Int. J. Syst. Evol. Microbiol. 65::3737	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus
7923567	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum ejinorense Castillo et al., 2007	Castillo et al., 2007	Halorubrum ejinorense	Halorubrum	ejinorense		species		Int. J. Syst. Evol. Microbiol. 57::2541	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7967220	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum persicum Corral et al., 2015	Corral et al., 2015	Halorubrum persicum	Halorubrum	persicum		species		Int. J. Syst. Evol. Microbiol. 65::1776	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7389297	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum arcis Xu et al., 2007	Xu et al., 2007	Halorubrum arcis	Halorubrum	arcis		species		Int. J. Syst. Evol. Microbiol. 57::1071	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
9621305	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum pallidum Chen et al., 2016	Chen et al., 2016	Halorubrum pallidum	Halorubrum	pallidum		species		Int. J. Syst. Evol. Microbiol. 66::2985	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8042372	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum halophilum Yim et al., 2014	Yim et al., 2014	Halorubrum halophilum	Halorubrum	halophilum		species		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000358	7ddf754f-d193-4cc9-b351-99906754a03b	1000357		1000359	Methanosalsum zhilinae (Mathrani et al., 1988) Boone & Baker, 2002	Boone & Baker, 2002 (Mathrani et al., 1988)	Methanosalsum zhilinae	Methanosalsum	zhilinae		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum
1000045	7ddf754f-d193-4cc9-b351-99906754a03b	1000044			Acidianus infernus Segerer et al., 1986	Segerer et al., 1986	Acidianus infernus	Acidianus	infernus		species		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
7577496	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum chaoviator Mancinelli et al., 2009	Mancinelli et al., 2009	Halorubrum chaoviator	Halorubrum	chaoviator		species		Int. J. Syst. Evol. Microbiol. 59::1911	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7348467	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus ruber Xu et al., 2015	Xu et al., 2015	Halorussus ruber	Halorussus	ruber		species		Int. J. Syst. Evol. Microbiol. 65::1106	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus
1000231	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum xinjiangense Feng et al., 2004	Feng et al., 2004	Halorubrum xinjiangense	Halorubrum	xinjiangense		species		Int. J. Syst. Evol. Microbiol. 54::1791	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
9545915	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum trueperi Chen et al., 2017	Chen et al., 2017	Halorubrum trueperi	Halorubrum	trueperi		species		Int. J. Syst. Evol. Microbiol. 67::1569	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
9188236	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum gandharaense Kondo et al., 2015	Kondo et al., 2015	Halorubrum gandharaense	Halorubrum	gandharaense		species		Int. J. Syst. Evol. Microbiol. 65::2348	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000210	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum aidingense Cui et al., 2006	Cui et al., 2006	Halorubrum aidingense	Halorubrum	aidingense		species		Int. J. Syst. Evol. Microbiol. 56::1633	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8848919	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum rutilum Yin et al., 2016	Yin et al., 2016	Halorubrum rutilum	Halorubrum	rutilum		species		Int. J. Syst. Evol. Microbiol. 66::1604	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000188	7ddf754f-d193-4cc9-b351-99906754a03b	1000187			Halobaculum gomorrense Oren et al., 1995	Oren et al., 1995	Halobaculum gomorrense	Halobaculum	gomorrense		species		Int. J. Syst. Bacteriol. 45::753	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobaculum
7535557	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum rubrum Qiu et al., 2014	Qiu et al., 2014	Halorubrum rubrum	Halorubrum	rubrum		species		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000212	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum alkaliphilum Feng et al., 2005	Feng et al., 2005	Halorubrum alkaliphilum	Halorubrum	alkaliphilum		species		Int. J. Syst. Evol. Microbiol. 55::151	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000213	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		9520579	Halorubrum trapanicum (Petter, 1931) McGenity & Grant, 1996	McGenity & Grant, 1996 (Petter, 1931)	Halorubrum trapanicum	Halorubrum	trapanicum		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8366774	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum laminariae Han & Cui, 2015	Han & Cui, 2015	Halorubrum laminariae	Halorubrum	laminariae		species		Int. J. Syst. Evol. Microbiol. 65::1106	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000024	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus fermentans Perevalova et al., 2005	Perevalova et al., 2005	Desulfurococcus fermentans	Desulfurococcus	fermentans		species			accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus
7392303	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus persicus Amoozegar et al., 2012	Amoozegar et al., 2012	Halopenitus persicus	Halopenitus	persicus		species		Int. J. Syst. Evol. Microbiol. 62::1936	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus
8118000	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus salinus Han et al., 2015	Han et al., 2015	Halopenitus salinus	Halopenitus	salinus		species		Int. J. Syst. Evol. Microbiol. 65::2	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus
8939404	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum yunnanense Chen et al., 2015	Chen et al., 2015	Halorubrum yunnanense	Halorubrum	yunnanense		species		Int. J. Syst. Evol. Microbiol. 65::4531	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8289209	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum salinum Zhang & Cui, 2014	Zhang & Cui, 2014	Halorubrum salinum	Halorubrum	salinum		species		Int. J. Syst. Evol. Microbiol. 64::3604	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7843020	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum litoreum Cui et al., 2007	Cui et al., 2007	Halorubrum litoreum	Halorubrum	litoreum		species		Int. J. Syst. Evol. Microbiol. 57::2206	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000221	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum tibetense Fan et al., 2004	Fan et al., 2004	Halorubrum tibetense	Halorubrum	tibetense		species		Int. J. Syst. Evol. Microbiol. 54::1215	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000211	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum terrestre Ventosa et al., 2004	Ventosa et al., 2004	Halorubrum terrestre	Halorubrum	terrestre		species		Int. J. Syst. Evol. Microbiol. 54::392	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
8212644	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus malekzadehii Amoozegar et al., 2013	Amoozegar et al., 2013	Halopenitus malekzadehii	Halopenitus	malekzadehii		species		Int. J. Syst. Evol. Microbiol. 63::3235	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus
5900944	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum cibi Roh & Bae, 2009	Roh & Bae, 2009	Halorubrum cibi	Halorubrum	cibi		species		Int. J. Syst. Evol. Microbiol. 59::2129	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
7466654	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum californiense Pesenti et al., 2008	Pesenti et al., 2008	Halorubrum californiense	Halorubrum	californiense		species		Int. J. Syst. Evol. Microbiol. 58::2714	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
9677581	52a423d2-0486-4e77-bcee-6350d708d6ff	9743259			Salinirussus salinus Cui et al., 2017	Cui et al., 2017	Salinirussus salinus	Salinirussus	salinus		species		Int. J. Syst. Evol. Microbiol. 67::3625	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirussus
7392932	52a423d2-0486-4e77-bcee-6350d708d6ff	1000187			Halobaculum magnesiiphilum Shimoshige et al., 2013	Shimoshige et al., 2013	Halobaculum magnesiiphilum	Halobaculum	magnesiiphilum		species		Int. J. Syst. Evol. Microbiol. 63::865	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobaculum
1000226	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000225		Halobacterium lacusprofundi Franzmann et al., 1989	Franzmann et al., 1989	Halobacterium lacusprofundi	Halobacterium	lacusprofundi		species		Int. J. Syst. Bacteriol. 39::205	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000225	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000226	Halorubrum lacusprofundi (Franzmann et al., 1989) McGenity & Grant, 1996	McGenity & Grant, 1996 (Franzmann et al., 1989)	Halorubrum lacusprofundi	Halorubrum	lacusprofundi		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000227	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000225	1000226	Halorubrobacterium lacusprofundi (Franzmann et al., 1989) Kamekura & Dyall-Smith, 1996	Kamekura & Dyall-Smith, 1996 (Franzmann et al., 1989)	Halorubrobacterium lacusprofundi	Halorubrobacterium	lacusprofundi		species		Int. J. Syst. Bacteriol. 46::625	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000048	7ddf754f-d193-4cc9-b351-99906754a03b	1000044		1000049	Acidianus ambivalens (Zillig & Böck, 1987) Fuchs et al., 1996	Fuchs et al., 1996 (Zillig & Böck, 1987)	Acidianus ambivalens	Acidianus	ambivalens		species		Int. J. Syst. Bacteriol. 46::836	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
1000046	7ddf754f-d193-4cc9-b351-99906754a03b	1000044		1000047	Acidianus brierleyi (Zillig et al., 1980) Segerer et al., 1986	Segerer et al., 1986 (Zillig et al., 1980)	Acidianus brierleyi	Acidianus	brierleyi		species		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus
1000215	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000216	Halorubrum sodomense (Oren, 1983) McGenity & Grant, 1996	McGenity & Grant, 1996 (Oren, 1983)	Halorubrum sodomense	Halorubrum	sodomense		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000222	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		4896444	Halorubrum coriense (Kamekura & Dyall-Smith, 1996) Oren & Ventosa, 1996	Oren & Ventosa, 1996 (Kamekura & Dyall-Smith, 1996)	Halorubrum coriense	Halorubrum	coriense		species		Int. J. Syst. Bacteriol. 46::1180	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000219	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		7814852	Halorubrum vacuolatum (Mwatha & Grant, 1993) Kamekura et al., 1997	Kamekura et al., 1997 (Mwatha & Grant, 1993)	Halorubrum vacuolatum	Halorubrum	vacuolatum		species		Int. J. Syst. Bacteriol. 47::857	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000228	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000230	Halorubrum saccharovorum (Tomlinson & Hochstein, 1977) McGenity & Grant, 1996	McGenity & Grant, 1996 (Tomlinson & Hochstein, 1977)	Halorubrum saccharovorum	Halorubrum	saccharovorum		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum
1000373	7ddf754f-d193-4cc9-b351-99906754a03b	3805			Methanocorpusculum Zellner et al., 1988	Zellner et al., 1988	Methanocorpusculum	Methanocorpusculum			genus		Int. J. Syst. Bacteriol. 38::136	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum
9080621	52a423d2-0486-4e77-bcee-6350d708d6ff	9335669			Haloparvum Chen et al., 2016	Chen et al., 2016	Haloparvum	Haloparvum			genus		Int. J. Syst. Evol. Microbiol. 66::2332	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum
1000140	7ddf754f-d193-4cc9-b351-99906754a03b	7788			Methanococcus Kluyver & van Niel, 1936	Kluyver & van Niel, 1936	Methanococcus	Methanococcus			genus		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus
9431846	52a423d2-0486-4e77-bcee-6350d708d6ff	9335669			Haloprofundus Zhang et al., 2017	Zhang et al., 2017	Haloprofundus	Haloprofundus			genus		Int. J. Syst. Evol. Microbiol. 67::14	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloprofundus
1000145	7ddf754f-d193-4cc9-b351-99906754a03b	7788			Methanothermococcus Whitman, 2002	Whitman, 2002	Methanothermococcus	Methanothermococcus			genus		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus
9629596	52a423d2-0486-4e77-bcee-6350d708d6ff	1000245			Halorhabdus rudnickae Albuquerque et al., 2016	Albuquerque et al., 2016	Halorhabdus rudnickae	Halorhabdus	rudnickae		species		Int. J. Syst. Evol. Microbiol. 66::2464	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus
8043589	7ddf754f-d193-4cc9-b351-99906754a03b	4896427			Halosarcina pallida Savage et al., 2008	Savage et al., 2008	Halosarcina pallida	Halosarcina	pallida		species			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosarcina
