taxonID	datasetID	parentNameUsageID	acceptedNameUsageID	originalNameUsageID	scientificName	scientificNameAuthorship	canonicalName	genericName	specificEpithet	infraspecificEpithet	taxonRank	nameAccordingTo	namePublishedIn	taxonomicStatus	nomenclaturalStatus	taxonRemarks	kingdom	phylum	class	order	family	genus	nomenclaturalCode	tempAuthor
7923567	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum ejinorense	x	Halorubrum ejinorense	Halorubrum	ejinorense		species		Int. J. Syst. Evol. Microbiol. 57::2541	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Castillo et al., 2007
7967220	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum persicum	x	Halorubrum persicum	Halorubrum	persicum		species		Int. J. Syst. Evol. Microbiol. 65::1776	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Corral et al., 2015
7389297	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum arcis	x	Halorubrum arcis	Halorubrum	arcis		species		Int. J. Syst. Evol. Microbiol. 57::1071	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Xu et al., 2007
9621305	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum pallidum	x	Halorubrum pallidum	Halorubrum	pallidum		species		Int. J. Syst. Evol. Microbiol. 66::2985	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Chen et al., 2016
8042372	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum halophilum	x	Halorubrum halophilum	Halorubrum	halophilum		species		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Yim et al., 2014
1000358	7ddf754f-d193-4cc9-b351-99906754a03b	1000357		1000359	Methanosalsum zhilinae	x	Methanosalsum zhilinae	Methanosalsum	zhilinae		species		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum		Boone & Baker, 2002 (Mathrani et al., 1988)
1000045	7ddf754f-d193-4cc9-b351-99906754a03b	1000044			Acidianus infernus	x	Acidianus infernus	Acidianus	infernus		species		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus		Segerer et al., 1986
7577496	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum chaoviator	x	Halorubrum chaoviator	Halorubrum	chaoviator		species		Int. J. Syst. Evol. Microbiol. 59::1911	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Mancinelli et al., 2009
7348467	52a423d2-0486-4e77-bcee-6350d708d6ff	7845785			Halorussus ruber	x	Halorussus ruber	Halorussus	ruber		species		Int. J. Syst. Evol. Microbiol. 65::1106	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorussus		Xu et al., 2015
1000231	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum xinjiangense	x	Halorubrum xinjiangense	Halorubrum	xinjiangense		species		Int. J. Syst. Evol. Microbiol. 54::1791	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Feng et al., 2004
9545915	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum trueperi	x	Halorubrum trueperi	Halorubrum	trueperi		species		Int. J. Syst. Evol. Microbiol. 67::1569	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Chen et al., 2017
9188236	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum gandharaense	x	Halorubrum gandharaense	Halorubrum	gandharaense		species		Int. J. Syst. Evol. Microbiol. 65::2348	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Kondo et al., 2015
1000210	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum aidingense	x	Halorubrum aidingense	Halorubrum	aidingense		species		Int. J. Syst. Evol. Microbiol. 56::1633	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Cui et al., 2006
8848919	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum rutilum	x	Halorubrum rutilum	Halorubrum	rutilum		species		Int. J. Syst. Evol. Microbiol. 66::1604	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Yin et al., 2016
1000188	7ddf754f-d193-4cc9-b351-99906754a03b	1000187			Halobaculum gomorrense	x	Halobaculum gomorrense	Halobaculum	gomorrense		species		Int. J. Syst. Bacteriol. 45::753	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobaculum		Oren et al., 1995
7535557	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum rubrum	x	Halorubrum rubrum	Halorubrum	rubrum		species		Int. J. Syst. Evol. Microbiol. 64::1456	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Qiu et al., 2014
1000212	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum alkaliphilum	x	Halorubrum alkaliphilum	Halorubrum	alkaliphilum		species		Int. J. Syst. Evol. Microbiol. 55::151	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Feng et al., 2005
1000213	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		9520579	Halorubrum trapanicum	x	Halorubrum trapanicum	Halorubrum	trapanicum		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		McGenity & Grant, 1996 (Petter, 1931)
8366774	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum laminariae	x	Halorubrum laminariae	Halorubrum	laminariae		species		Int. J. Syst. Evol. Microbiol. 65::1106	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Han & Cui, 2015
1000024	7ddf754f-d193-4cc9-b351-99906754a03b	1000022			Desulfurococcus fermentans	x	Desulfurococcus fermentans	Desulfurococcus	fermentans		species			accepted			Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Desulfurococcus		Perevalova et al., 2005
7392303	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus persicus	x	Halopenitus persicus	Halopenitus	persicus		species		Int. J. Syst. Evol. Microbiol. 62::1936	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus		Amoozegar et al., 2012
8118000	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus salinus	x	Halopenitus salinus	Halopenitus	salinus		species		Int. J. Syst. Evol. Microbiol. 65::2	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus		Han et al., 2015
8939404	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum yunnanense	x	Halorubrum yunnanense	Halorubrum	yunnanense		species		Int. J. Syst. Evol. Microbiol. 65::4531	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Chen et al., 2015
8289209	52a423d2-0486-4e77-bcee-6350d708d6ff	1000206			Halorubrum salinum	x	Halorubrum salinum	Halorubrum	salinum		species		Int. J. Syst. Evol. Microbiol. 64::3604	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Zhang & Cui, 2014
7843020	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum litoreum	x	Halorubrum litoreum	Halorubrum	litoreum		species		Int. J. Syst. Evol. Microbiol. 57::2206	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Cui et al., 2007
1000221	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum tibetense	x	Halorubrum tibetense	Halorubrum	tibetense		species		Int. J. Syst. Evol. Microbiol. 54::1215	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Fan et al., 2004
1000211	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum terrestre	x	Halorubrum terrestre	Halorubrum	terrestre		species		Int. J. Syst. Evol. Microbiol. 54::392	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Ventosa et al., 2004
8212644	52a423d2-0486-4e77-bcee-6350d708d6ff	8042050			Halopenitus malekzadehii	x	Halopenitus malekzadehii	Halopenitus	malekzadehii		species		Int. J. Syst. Evol. Microbiol. 63::3235	accepted			Archaea	Euryarchaeota	Halobacteria		Halorubraceae	Halopenitus		Amoozegar et al., 2013
5900944	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum cibi	x	Halorubrum cibi	Halorubrum	cibi		species		Int. J. Syst. Evol. Microbiol. 59::2129	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Roh & Bae, 2009
7466654	7ddf754f-d193-4cc9-b351-99906754a03b	1000206			Halorubrum californiense	x	Halorubrum californiense	Halorubrum	californiense		species		Int. J. Syst. Evol. Microbiol. 58::2714	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Pesenti et al., 2008
9677581	52a423d2-0486-4e77-bcee-6350d708d6ff	9743259			Salinirussus salinus	x	Salinirussus salinus	Salinirussus	salinus		species		Int. J. Syst. Evol. Microbiol. 67::3625	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Salinirussus		Cui et al., 2017
7392932	52a423d2-0486-4e77-bcee-6350d708d6ff	1000187			Halobaculum magnesiiphilum	x	Halobaculum magnesiiphilum	Halobaculum	magnesiiphilum		species		Int. J. Syst. Evol. Microbiol. 63::865	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halobaculum		Shimoshige et al., 2013
1000226	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000225		Halobacterium lacusprofundi	x	Halobacterium lacusprofundi	Halobacterium	lacusprofundi		species		Int. J. Syst. Bacteriol. 39::205	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Franzmann et al., 1989
1000225	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000226	Halorubrum lacusprofundi	x	Halorubrum lacusprofundi	Halorubrum	lacusprofundi		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		McGenity & Grant, 1996 (Franzmann et al., 1989)
1000227	7ddf754f-d193-4cc9-b351-99906754a03b	1000206	1000225	1000226	Halorubrobacterium lacusprofundi	x	Halorubrobacterium lacusprofundi	Halorubrobacterium	lacusprofundi		species		Int. J. Syst. Bacteriol. 46::625	synonym			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Kamekura & Dyall-Smith, 1996 (Franzmann et al., 1989)
1000048	7ddf754f-d193-4cc9-b351-99906754a03b	1000044		1000049	Acidianus ambivalens	x	Acidianus ambivalens	Acidianus	ambivalens		species		Int. J. Syst. Bacteriol. 46::836	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus		Fuchs et al., 1996 (Zillig & Böck, 1987)
1000046	7ddf754f-d193-4cc9-b351-99906754a03b	1000044		1000047	Acidianus brierleyi	x	Acidianus brierleyi	Acidianus	brierleyi		species		Int. J. Syst. Bacteriol. 36::559	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Acidianus		Segerer et al., 1986 (Zillig et al., 1980)
1000215	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000216	Halorubrum sodomense	x	Halorubrum sodomense	Halorubrum	sodomense		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		McGenity & Grant, 1996 (Oren, 1983)
1000222	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		4896444	Halorubrum coriense	x	Halorubrum coriense	Halorubrum	coriense		species		Int. J. Syst. Bacteriol. 46::1180	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Oren & Ventosa, 1996 (Kamekura & Dyall-Smith, 1996)
1000219	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		7814852	Halorubrum vacuolatum	x	Halorubrum vacuolatum	Halorubrum	vacuolatum		species		Int. J. Syst. Bacteriol. 47::857	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		Kamekura et al., 1997 (Mwatha & Grant, 1993)
1000228	7ddf754f-d193-4cc9-b351-99906754a03b	1000206		1000230	Halorubrum saccharovorum	x	Halorubrum saccharovorum	Halorubrum	saccharovorum		species		Int. J. Syst. Bacteriol. 46::362	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum		McGenity & Grant, 1996 (Tomlinson & Hochstein, 1977)
1000373	7ddf754f-d193-4cc9-b351-99906754a03b	3805			Methanocorpusculum	x	Methanocorpusculum	Methanocorpusculum			genus		Int. J. Syst. Bacteriol. 38::136	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum		Zellner et al., 1988
9080621	52a423d2-0486-4e77-bcee-6350d708d6ff	9335669			Haloparvum	x	Haloparvum	Haloparvum			genus		Int. J. Syst. Evol. Microbiol. 66::2332	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloparvum		Chen et al., 2016
1000140	7ddf754f-d193-4cc9-b351-99906754a03b	7788			Methanococcus	x	Methanococcus	Methanococcus			genus		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus		Kluyver & van Niel, 1936
9431846	52a423d2-0486-4e77-bcee-6350d708d6ff	9335669			Haloprofundus	x	Haloprofundus	Haloprofundus			genus		Int. J. Syst. Evol. Microbiol. 67::14	accepted			Archaea	Euryarchaeota	Halobacteria		Haloferacaceae	Haloprofundus		Zhang et al., 2017
1000145	7ddf754f-d193-4cc9-b351-99906754a03b	7788			Methanothermococcus	x	Methanothermococcus	Methanothermococcus			genus		Int. J. Syst. Evol. Microbiol. 52::686	accepted			Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus		Whitman, 2002
9629596	52a423d2-0486-4e77-bcee-6350d708d6ff	1000245			Halorhabdus rudnickae	x	Halorhabdus rudnickae	Halorhabdus	rudnickae		species		Int. J. Syst. Evol. Microbiol. 66::2464	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus		Albuquerque et al., 2016
8043589	7ddf754f-d193-4cc9-b351-99906754a03b	4896427			Halosarcina pallida	x	Halosarcina pallida	Halosarcina	pallida		species			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosarcina		Savage et al., 2008
1000246	7ddf754f-d193-4cc9-b351-99906754a03b	1000245			Halorhabdus utahensis	x	Halorhabdus utahensis	Halorhabdus	utahensis		species		Int. J. Syst. Evol. Microbiol. 50::189	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus		Wainoe et al., 2000
1000415	7ddf754f-d193-4cc9-b351-99906754a03b	3806			Methanospirillum	x	Methanospirillum	Methanospirillum			genus		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum		Ferry et al., 1974
1000419	7ddf754f-d193-4cc9-b351-99906754a03b	1000417			Methanocalculus pumilus	x	Methanocalculus pumilus	Methanocalculus	pumilus		species		Int. J. Syst. Evol. Microbiol. 50::1728	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales		Methanocalculus		Mori et al., 2000
7804198	52a423d2-0486-4e77-bcee-6350d708d6ff	1000330			Methanomethylovorans uponensis	x	Methanomethylovorans uponensis	Methanomethylovorans	uponensis		species		Int. J. Syst. Evol. Microbiol. 64::694	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans		Cha et al., 2014
8233631	7ddf754f-d193-4cc9-b351-99906754a03b	1000038			Sulfurococcus yellowstonensis	x	Sulfurococcus yellowstonensis	Sulfurococcus	yellowstonensis		species		Int. J. Syst. Bacteriol. 45::880	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurococcus		Karavaiko et al., 1995
7473082	7ddf754f-d193-4cc9-b351-99906754a03b	1000247			Haloarcula tradensis	x	Haloarcula tradensis	Haloarcula	tradensis		species		Int. J. Syst. Evol. Microbiol. 61::235	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarcula		Namwong et al., 2011
5901071	7ddf754f-d193-4cc9-b351-99906754a03b	1000245			Halorhabdus tiamatea	x	Halorhabdus tiamatea	Halorhabdus	tiamatea		species		Int. J. Syst. Evol. Microbiol. 58::219	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus		Antunes et al., 2008
1000039	7ddf754f-d193-4cc9-b351-99906754a03b	1000038			Sulfurococcus mirabilis	x	Sulfurococcus mirabilis	Sulfurococcus	mirabilis		species		Int. J. Syst. Bacteriol. 45::880	accepted			Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfurococcus		Golovacheva et al., 1995
7477275	52a423d2-0486-4e77-bcee-6350d708d6ff	1000415			Methanospirillum hungatei	x	Methanospirillum hungatei	Methanospirillum	hungatei		species		Int. J. Syst. Bacteriol. 30::318	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum		Ferry et al., 1974
8393546	7ddf754f-d193-4cc9-b351-99906754a03b	1000247			Haloarcula marismortui	x	Haloarcula marismortui	Haloarcula	marismortui		species		Int. J. Syst. Bacteriol. 40::210	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarcula		Elazari-Volcani, 1940
7755258	52a423d2-0486-4e77-bcee-6350d708d6ff	1000415			Methanospirillum stamsii	x	Methanospirillum stamsii	Methanospirillum	stamsii		species		Int. J. Syst. Evol. Microbiol. 64::184	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum		Parshina et al., 2014
9029788	52a423d2-0486-4e77-bcee-6350d708d6ff	1000417			Methanocalculus alkaliphilus	x	Methanocalculus alkaliphilus	Methanocalculus	alkaliphilus		species		Int. J. Syst. Evol. Microbiol. 65::3744	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales		Methanocalculus		Sorokin et al., 2015
1000420	7ddf754f-d193-4cc9-b351-99906754a03b	1000417			Methanocalculus taiwanensis	x	Methanocalculus taiwanensis	Methanocalculus	taiwanensis		species		Int. J. Syst. Evol. Microbiol. 52::1805	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales		Methanocalculus		Lai et al., 2002
1000331	7ddf754f-d193-4cc9-b351-99906754a03b	1000330			Methanomethylovorans hollandica	x	Methanomethylovorans hollandica	Methanomethylovorans	hollandica		species		Int. J. Syst. Evol. Microbiol. 54::307	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanomethylovorans		Lomans et al., 2004
1000325	7ddf754f-d193-4cc9-b351-99906754a03b	1000321			Methanohalophilus mahii	x	Methanohalophilus mahii	Methanohalophilus	mahii		species		Int. J. Syst. Bacteriol. 38::122	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus		Paterek & Smith, 1988
7976673	7ddf754f-d193-4cc9-b351-99906754a03b	1000247			Haloarcula salaria	x	Haloarcula salaria	Haloarcula	salaria		species		Int. J. Syst. Evol. Microbiol. 61::235	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarcula		Namwong et al., 2011
7612131	52a423d2-0486-4e77-bcee-6350d708d6ff	1000417			Methanocalculus natronophilus	x	Methanocalculus natronophilus	Methanocalculus	natronophilus		species		Int. J. Syst. Evol. Microbiol. 64::694	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales		Methanocalculus		Zhilina et al., 2014
1000421	7ddf754f-d193-4cc9-b351-99906754a03b	1000417			Methanocalculus halotolerans	x	Methanocalculus halotolerans	Methanocalculus	halotolerans		species		Int. J. Syst. Bacteriol. 48::826	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales		Methanocalculus		Ollivier et al., 1998
1000324	7ddf754f-d193-4cc9-b351-99906754a03b	1000321			Methanohalophilus portucalensis	x	Methanohalophilus portucalensis	Methanohalophilus	portucalensis		species		Int. J. Syst. Bacteriol. 43::436	accepted			Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanohalophilus		Boone et al., 1993
7836504	7ddf754f-d193-4cc9-b351-99906754a03b	1000247			Haloarcula amylolytica	x	Haloarcula amylolytica	Haloarcula	amylolytica		species		Int. J. Syst. Evol. Microbiol. 57::103	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarcula		Yang et al., 2007
7462518	7ddf754f-d193-4cc9-b351-99906754a03b	4896427			Halosarcina limi	x	Halosarcina limi	Halosarcina	limi		species			accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halosarcina		Cui et al., 2010
8069963	7ddf754f-d193-4cc9-b351-99906754a03b	7939761			Halonotius pteroides	x	Halonotius pteroides	Halonotius	pteroides		species		Int. J. Syst. Evol. Microbiol. 60::1198	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halonotius		Burns et al., 2010
1000249	7ddf754f-d193-4cc9-b351-99906754a03b	1000247			Haloarcula hispanica	x	Haloarcula hispanica	Haloarcula	hispanica		species		Int. J. Syst. Bacteriol. 36::573	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloarcula		Juez et al., 1986
9223749	52a423d2-0486-4e77-bcee-6350d708d6ff	8904663			Halovarius luteus	x	Halovarius luteus	Halovarius	luteus		species		Int. J. Syst. Evol. Microbiol. 65::2423	accepted			Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halovarius		Mehrshad et al., 2015
